file_name	predicted_label_id	predicted_label	true_label_id	true_label	correct
train_4803.jpg	8	ship	8	ship	True
train_4804.jpg	3	cat	4	deer	False
train_4805.jpg	9	truck	9	truck	True
train_4806.jpg	8	ship	8	ship	True
train_4807.jpg	2	car	2	car	True
train_4808.jpg	7	monkey	7	monkey	True
train_4809.jpg	2	car	2	car	True
train_4810.jpg	8	ship	8	ship	True
train_4811.jpg	3	cat	6	horse	False
train_4812.jpg	3	cat	5	dog	False
train_4813.jpg	8	ship	8	ship	True
train_4814.jpg	9	truck	9	truck	True
train_4815.jpg	3	cat	6	horse	False
train_4816.jpg	6	horse	6	horse	True
train_4817.jpg	3	cat	3	cat	True
train_4818.jpg	6	horse	6	horse	True
train_4819.jpg	9	truck	9	truck	True
train_4820.jpg	3	cat	1	bird	False
train_4821.jpg	3	cat	7	monkey	False
train_4822.jpg	7	monkey	7	monkey	True
train_4823.jpg	3	cat	1	bird	False
train_4824.jpg	5	dog	5	dog	True
train_4825.jpg	2	car	9	truck	False
train_4826.jpg	7	monkey	5	dog	False
train_4827.jpg	6	horse	6	horse	True
train_4828.jpg	3	cat	0	airplane	False
train_4829.jpg	3	cat	3	cat	True
train_4830.jpg	3	cat	7	monkey	False
train_4831.jpg	6	horse	6	horse	True
train_4832.jpg	5	dog	5	dog	True
train_4833.jpg	0	airplane	0	airplane	True
train_4834.jpg	9	truck	9	truck	True
train_4835.jpg	7	monkey	7	monkey	True
train_4836.jpg	3	cat	0	airplane	False
train_4837.jpg	0	airplane	0	airplane	True
train_4838.jpg	8	ship	8	ship	True
train_4839.jpg	2	car	2	car	True
train_4840.jpg	3	cat	3	cat	True
train_4841.jpg	3	cat	3	cat	True
train_4842.jpg	5	dog	3	cat	False
train_4843.jpg	3	cat	3	cat	True
train_4844.jpg	3	cat	3	cat	True
train_4845.jpg	9	truck	9	truck	True
train_4846.jpg	3	cat	6	horse	False
train_4847.jpg	8	ship	8	ship	True
train_4848.jpg	0	airplane	0	airplane	True
train_4849.jpg	3	cat	4	deer	False
train_4850.jpg	3	cat	3	cat	True
train_4851.jpg	0	airplane	0	airplane	True
train_4852.jpg	1	bird	1	bird	True
train_4853.jpg	3	cat	4	deer	False
train_4854.jpg	0	airplane	0	airplane	True
train_4855.jpg	9	truck	9	truck	True
train_4856.jpg	2	car	2	car	True
train_4857.jpg	1	bird	1	bird	True
train_4858.jpg	8	ship	8	ship	True
train_4859.jpg	3	cat	6	horse	False
train_4860.jpg	2	car	2	car	True
train_4861.jpg	2	car	2	car	True
train_4862.jpg	6	horse	6	horse	True
train_4863.jpg	2	car	2	car	True
train_4864.jpg	8	ship	8	ship	True
train_4865.jpg	2	car	2	car	True
train_4866.jpg	2	car	2	car	True
train_4867.jpg	3	cat	4	deer	False
train_4868.jpg	3	cat	3	cat	True
train_4869.jpg	2	car	2	car	True
train_4870.jpg	3	cat	7	monkey	False
train_4871.jpg	3	cat	1	bird	False
train_4872.jpg	0	airplane	0	airplane	True
train_4873.jpg	7	monkey	3	cat	False
train_4874.jpg	8	ship	8	ship	True
train_4875.jpg	5	dog	5	dog	True
train_4876.jpg	2	car	2	car	True
train_4877.jpg	3	cat	4	deer	False
train_4878.jpg	9	truck	9	truck	True
train_4879.jpg	7	monkey	7	monkey	True
train_4880.jpg	8	ship	8	ship	True
train_4881.jpg	7	monkey	1	bird	False
train_4882.jpg	8	ship	8	ship	True
train_4883.jpg	3	cat	4	deer	False
train_4884.jpg	7	monkey	7	monkey	True
train_4885.jpg	9	truck	9	truck	True
train_4886.jpg	6	horse	6	horse	True
train_4887.jpg	7	monkey	1	bird	False
train_4888.jpg	6	horse	6	horse	True
train_4889.jpg	8	ship	8	ship	True
train_4890.jpg	0	airplane	0	airplane	True
train_4891.jpg	7	monkey	3	cat	False
train_4892.jpg	7	monkey	4	deer	False
train_4893.jpg	3	cat	5	dog	False
train_4894.jpg	1	bird	1	bird	True
train_4895.jpg	1	bird	1	bird	True
train_4896.jpg	4	deer	4	deer	True
train_4897.jpg	2	car	2	car	True
train_4898.jpg	2	car	2	car	True
train_4899.jpg	3	cat	6	horse	False
train_4900.jpg	3	cat	3	cat	True
train_4901.jpg	1	bird	1	bird	True
train_4902.jpg	6	horse	6	horse	True
train_4903.jpg	1	bird	1	bird	True
train_4904.jpg	9	truck	9	truck	True
train_4905.jpg	5	dog	5	dog	True
train_4906.jpg	3	cat	5	dog	False
train_4907.jpg	5	dog	5	dog	True
train_4908.jpg	3	cat	6	horse	False
train_4909.jpg	7	monkey	4	deer	False
train_4910.jpg	7	monkey	7	monkey	True
train_4911.jpg	7	monkey	7	monkey	True
train_4912.jpg	5	dog	5	dog	True
train_4913.jpg	3	cat	1	bird	False
train_4914.jpg	7	monkey	4	deer	False
train_4915.jpg	2	car	2	car	True
train_4916.jpg	7	monkey	6	horse	False
train_4917.jpg	8	ship	0	airplane	False
train_4918.jpg	5	dog	5	dog	True
train_4919.jpg	8	ship	8	ship	True
train_4920.jpg	7	monkey	7	monkey	True
train_4921.jpg	4	deer	4	deer	True
train_4922.jpg	3	cat	3	cat	True
train_4923.jpg	1	bird	1	bird	True
train_4924.jpg	7	monkey	6	horse	False
train_4925.jpg	3	cat	4	deer	False
train_4926.jpg	7	monkey	6	horse	False
train_4927.jpg	3	cat	5	dog	False
train_4928.jpg	9	truck	9	truck	True
train_4929.jpg	8	ship	8	ship	True
train_4930.jpg	8	ship	8	ship	True
train_4931.jpg	5	dog	7	monkey	False
train_4932.jpg	4	deer	4	deer	True
train_4933.jpg	3	cat	3	cat	True
train_4934.jpg	7	monkey	7	monkey	True
train_4935.jpg	8	ship	8	ship	True
train_4936.jpg	1	bird	1	bird	True
train_4937.jpg	2	car	2	car	True
train_4938.jpg	1	bird	1	bird	True
train_4939.jpg	3	cat	2	car	False
train_4940.jpg	3	cat	3	cat	True
train_4941.jpg	2	car	2	car	True
train_4942.jpg	0	airplane	0	airplane	True
train_4943.jpg	2	car	2	car	True
train_4944.jpg	1	bird	1	bird	True
train_4945.jpg	0	airplane	0	airplane	True
train_4946.jpg	8	ship	8	ship	True
train_4947.jpg	3	cat	4	deer	False
train_4948.jpg	0	airplane	0	airplane	True
train_4949.jpg	3	cat	3	cat	True
train_4950.jpg	7	monkey	1	bird	False
train_4951.jpg	1	bird	1	bird	True
train_4952.jpg	3	cat	5	dog	False
train_4953.jpg	3	cat	5	dog	False
train_4954.jpg	1	bird	2	car	False
train_4955.jpg	7	monkey	4	deer	False
train_4956.jpg	8	ship	8	ship	True
train_4957.jpg	0	airplane	0	airplane	True
train_4958.jpg	7	monkey	7	monkey	True
train_4959.jpg	4	deer	5	dog	False
train_4960.jpg	0	airplane	7	monkey	False
train_4961.jpg	7	monkey	1	bird	False
train_4962.jpg	8	ship	8	ship	True
train_4963.jpg	7	monkey	5	dog	False
train_4964.jpg	5	dog	5	dog	True
train_4965.jpg	2	car	2	car	True
train_4966.jpg	0	airplane	0	airplane	True
train_4967.jpg	3	cat	3	cat	True
train_4968.jpg	0	airplane	0	airplane	True
train_4969.jpg	4	deer	6	horse	False
train_4970.jpg	4	deer	4	deer	True
train_4971.jpg	2	car	2	car	True
train_4972.jpg	7	monkey	7	monkey	True
train_4973.jpg	8	ship	8	ship	True
train_4974.jpg	1	bird	1	bird	True
train_4975.jpg	5	dog	6	horse	False
train_4976.jpg	6	horse	6	horse	True
train_4977.jpg	7	monkey	7	monkey	True
train_4978.jpg	7	monkey	5	dog	False
train_4979.jpg	1	bird	1	bird	True
train_4980.jpg	8	ship	8	ship	True
train_4981.jpg	4	deer	4	deer	True
train_4982.jpg	8	ship	9	truck	False
train_4983.jpg	3	cat	3	cat	True
train_4984.jpg	7	monkey	7	monkey	True
train_4985.jpg	3	cat	5	dog	False
train_4986.jpg	5	dog	5	dog	True
train_4987.jpg	3	cat	3	cat	True
train_4988.jpg	3	cat	4	deer	False
train_4989.jpg	5	dog	5	dog	True
train_4990.jpg	1	bird	1	bird	True
train_4991.jpg	6	horse	6	horse	True
train_4992.jpg	9	truck	9	truck	True
train_4993.jpg	7	monkey	3	cat	False
train_4994.jpg	3	cat	4	deer	False
train_4995.jpg	1	bird	1	bird	True
train_4996.jpg	5	dog	5	dog	True
train_4997.jpg	1	bird	1	bird	True
train_4998.jpg	7	monkey	7	monkey	True
train_4999.jpg	7	monkey	5	dog	False
